Month,AirQualityStation,average_no2,index
2018-12,STA.03.0401,2.971830985915493,16
2018-01,STA.03.0407,2.4288732394366197,17
2018-02,STA.03.0407,3.6736760124610592,17
2018-03,STA.03.0407,3.102391629297459,17
2018-04,STA.03.0407,1.4621542940320233,17
2018-05,STA.03.0407,1.4908579465541492,17
2018-06,STA.03.0407,1.1693313953488371,17
2018-07,STA.03.0407,1.405786350148368,17
2018-08,STA.03.0407,1.9430379746835442,17
2018-09,STA.03.0407,2.6819505094614264,17
2018-10,STA.03.0407,2.984550561797753,17
2018-11,STA.03.0407,3.3200290275761972,17
2018-12,STA.03.0407,2.663135593220339,17
2018-01,STA.03.0502,1.840365682137834,18
2018-02,STA.03.0502,2.93701399688958,18
2018-03,STA.03.0502,3.1594101123595504,18
2018-04,STA.03.0502,2.1480406386066764,18
2018-05,STA.03.0502,2.073342736248237,18
2018-06,STA.03.0502,1.2030303030303031,18
2018-07,STA.03.0502,1.4838255977496484,18
2018-08,STA.03.0502,1.7078651685393258,18
2018-09,STA.03.0502,1.3235724743777453,18
2018-10,STA.03.0502,2.622159090909091,18
2018-11,STA.03.0502,1.9235807860262009,18
2018-12,STA.03.0502,0.6166180758017493,18
2018-01,STA.03.0601,2.655196629213483,19
2018-02,STA.03.0601,4.528816199376947,19
2018-03,STA.03.0601,4.175561797752809,19
2018-04,STA.03.0601,2.4150943396226414,19
2018-05,STA.03.0601,2.5822784810126582,19
2018-06,STA.03.0601,2.0950704225352115,19
2018-07,STA.03.0601,2.1097345132743364,19
2018-08,STA.03.0601,2.422525107604017,19
2018-09,STA.03.0601,1.9615384615384615,19
2018-10,STA.03.0601,4.283737024221454,19
2018-11,STA.03.0601,2.711876832844575,19
2018-12,STA.03.0601,1.1109467455621302,19
2018-01,STA.03.1401,2.7570224719101124,22
2018-02,STA.03.1401,4.737947122861586,22
2018-03,STA.03.1401,4.065400843881856,22
2018-04,STA.03.1401,2.3482142857142856,22
2018-05,STA.03.1401,0.826056338028169,22
2018-06,STA.03.1401,0.5312954876273653,22
2018-07,STA.03.1401,1.4978902953586497,22
2018-08,STA.03.1401,2.892857142857143,22
2018-09,STA.03.1401,3.390420899854862,22
2018-10,STA.03.1401,4.977464788732394,22
2018-11,STA.03.1401,5.2235123367198835,22
2018-12,STA.03.1401,5.142556179775281,22
2018-01,STA.03.1502,2.142053445850914,23
2018-02,STA.03.1502,3.1959564541213066,23
2018-03,STA.03.1502,3.348101265822785,23
2018-04,STA.03.1502,3.1486697965571206,23
2018-05,STA.03.1502,3.53943661971831,23
2018-06,STA.03.1502,3.7626995645863572,23
2018-07,STA.03.1502,4.378873239436619,23
2018-08,STA.03.1502,3.535211267605634,23
2018-09,STA.03.1502,3.8127721335268503,23
2018-10,STA.03.1502,4.804237288135593,23
2018-11,STA.03.1502,2.372340425531915,23
2018-12,STA.03.1502,2.9317862165963433,23
2018-01,STA.03.1701,3.6473906911142455,24
2018-02,STA.03.1701,4.440717628705149,24
2018-03,STA.03.1701,4.72005772005772,24
2018-04,STA.03.1701,4.306259314456036,24
2018-05,STA.03.1701,5.924028268551237,24
2018-06,STA.03.1701,0.9067415730337078,24
2018-07,STA.03.1701,2.7957166392092256,24
2018-08,STA.03.1701,1.8736749116607774,24
2018-09,STA.03.1701,2.8866666666666667,24
2018-10,STA.03.1701,2.559943582510578,24
2018-11,STA.03.1701,3.078488372093023,24
2018-12,STA.03.1701,3.717457886676876,24
2018-01,STA.03.1703,2.431303116147309,25
2018-02,STA.03.1703,4.331513260530421,25
2018-03,STA.03.1703,4.734880450070324,25
2018-04,STA.03.1703,4.026200873362446,25
2018-05,STA.03.1703,4.445774647887324,25
2018-06,STA.03.1703,4.238372093023256,25
2018-07,STA.03.1703,4.161495063469675,25
2018-08,STA.03.1703,3.6161971830985915,25
2018-09,STA.03.1703,4.190615835777126,25
2018-10,STA.03.1703,4.353312302839116,25
2018-11,STA.03.1703,3.586261980830671,25
2018-12,STA.03.1703,3.1962025316455698,25
2018-01,STA.03.1901,3.4548660084626235,26
2018-02,STA.03.1901,4.1648522550544325,26
2018-03,STA.03.1901,4.532303370786517,26
2018-04,STA.03.1901,3.2518142235123366,26
2018-05,STA.03.1901,3.730661040787623,26
2018-06,STA.03.1901,3.4005805515239476,26
2018-07,STA.03.1901,4.357443820224719,26
2018-08,STA.03.1901,4.56558533145275,26
2018-09,STA.03.1901,4.1240928882438315,26
2018-10,STA.03.1901,4.8699633699633695,26
2018-11,STA.03.1901,2.743295019157088,26
2018-12,STA.03.1901,2.6042274052478134,26
2018-01,STA.03.1902,3.111111111111111,27
2018-02,STA.03.1902,4.5140625,27
2018-03,STA.03.1902,5.179073033707865,27
2018-04,STA.03.1902,3.681422351233672,27
2018-05,STA.03.1902,3.493661971830986,27
2018-06,STA.03.1902,2.435953420669578,27
2018-07,STA.03.1902,2.8832630098452885,27
2018-08,STA.03.1902,3.3826025459688824,27
2018-09,STA.03.1902,3.2013081395348837,27
2018-10,STA.03.1902,3.605337078651685,27
2018-11,STA.03.1902,4.335029069767442,27
2018-12,STA.03.1902,4.132911392405063,27
2018-01,STA.03.1904,4.955758426966292,28
2018-02,STA.03.1904,6.871495327102804,28
2018-03,STA.03.1904,6.632022471910112,28
2018-04,STA.03.1904,5.4245283018867925,28
2018-05,STA.03.1904,5.895565092989986,28
2018-06,STA.03.1904,4.5513059701492535,28
2018-07,STA.03.1904,2.624756335282651,28
2018-08,STA.03.1904,3.0661971830985917,28
2018-09,STA.03.1904,3.2750362844702465,28
2018-10,STA.03.1904,4.736657303370786,28
2018-11,STA.03.1904,3.46943231441048,28
2018-12,STA.03.1904,3.180577849117175,28
2018-01,STA.03.2301,3.0836849507735584,29
2018-02,STA.03.2301,3.688767550702028,29
2018-03,STA.03.2301,4.395774647887324,29
2018-04,STA.03.2301,3.7350800582241632,29
2018-05,STA.03.2301,3.6276445698166433,29
2018-06,STA.03.2301,2.4192139737991267,29
2018-07,STA.03.2301,3.5697674418604652,29
2018-08,STA.03.2301,1.8382978723404255,29
2018-09,STA.03.2301,2.9869375907111757,29
2018-10,STA.03.2301,3.708039492242595,29
2018-11,STA.03.2301,4.335029069767442,29
2018-12,STA.03.2301,4.142957746478873,29
2018-01,STA.03.2401,2.688202247191011,30
2018-02,STA.03.2401,4.516355140186916,30
2018-03,STA.03.2401,3.7816901408450705,30
2018-04,STA.03.2401,2.2677793904209,30
2018-05,STA.03.2401,2.56811797752809,30
2018-06,STA.03.2401,1.9600290697674418,30
2018-07,STA.03.2401,2.4156118143459917,30
2018-08,STA.03.2401,1.1391369047619047,30
2018-09,STA.03.2401,1.2405523255813953,30
2018-10,STA.03.2401,1.9204204204204205,30
2018-11,STA.03.2401,1.9658925979680697,30
2018-12,STA.03.2401,1.9337094499294782,30
2018-01,STA.03.2501,2.3610719322990126,31
2018-02,STA.03.2501,3.578003120124805,31
2018-03,STA.03.2501,3.6075794621026893,31
2018-04,STA.03.2501,2.041424418604651,31
2018-05,STA.03.2501,1.87012012012012,31
2018-06,STA.03.2501,1.5661625708884688,31
2018-07,STA.03.2501,2.1355337078651684,31
2018-08,STA.03.2501,1.6322081575246132,31
2018-09,STA.03.2501,1.669776119402985,31
2018-10,STA.03.2501,2.276129943502825,31
2018-11,STA.03.2501,2.2204379562043797,31
2018-12,STA.03.2501,1.9374120956399437,31
2018-01,STA.03.2701,6.742977528089888,32
2018-02,STA.03.2701,9.94773790951638,32
2018-03,STA.03.2701,10.404225352112675,32
2018-04,STA.03.2701,6.085029069767442,32
2018-05,STA.03.2701,5.0639943741209565,32
2018-06,STA.03.2701,3.0454545454545454,32
2018-07,STA.03.2701,3.7094827586206898,32
2018-08,STA.03.2701,4.440287769784173,32
2018-09,STA.03.2701,6.759097525473071,32
2018-10,STA.03.2701,6.143960674157303,32
2018-11,STA.03.2701,7.539187227866473,32
2018-12,STA.03.2701,6.571729957805907,32
2018-01,STA.04.S156,1.2196487935602838,34
2018-02,STA.04.S156,1.2521557283333333,34
2018-03,STA.04.S156,1.8250178873737375,34
2018-04,STA.04.S156,1.4912253101461987,34
2018-05,STA.04.S156,1.0672533531123387,34
2018-06,STA.04.S156,0.24037587088050313,34
2018-07,STA.04.S156,1.1644636808221227,34
2018-08,STA.04.S156,1.6462237244301996,34
2018-09,STA.04.S156,1.3298169721354933,34
2018-10,STA.04.S156,1.8726365886421499,34
2018-11,STA.04.S156,1.5327971211143694,34
2018-12,STA.04.S156,1.3136673021500722,34
2018-01,STA.04.S173,8.031018835212464,35
2018-02,STA.04.S173,3.410023599215071,35
2018-03,STA.04.S173,5.5926609395857145,35
2018-04,STA.04.S173,4.936496766032448,35
2018-05,STA.04.S173,4.240975528973277,35
2018-06,STA.04.S173,5.066855005906432,35
2018-07,STA.04.S173,4.5346144243422914,35
2018-08,STA.04.S173,3.1067857185774646,35
2018-09,STA.04.S173,3.7477467437209304,35
2018-10,STA.04.S173,7.014149458101983,35
2018-11,STA.04.S173,3.2689492478102187,35
2018-12,STA.04.S173,11.267238439253521,35
2018-01,STA.04.S404,2.092219686,36
2018-02,STA.04.S404,2.5250831465402843,36
2018-03,STA.04.S404,2.441815968019943,36
2018-04,STA.04.S404,1.667055225640648,36
2018-05,STA.04.S404,1.6264279813,36
2018-06,STA.04.S404,1.698208403181818,36
2018-07,STA.04.S404,1.8178473053618907,36
2018-01,STA.04.S406,3.828788249139415,37
2018-02,STA.04.S406,3.3585892574363054,37
2018-03,STA.04.S406,3.74447432071736,37
2018-04,STA.04.S406,2.9805613035735297,37
2018-05,STA.04.S406,2.7838929439808915,37
2018-06,STA.04.S406,3.5978557196147922,37
2018-07,STA.04.S406,1.5590299817552336,37
2018-08,STA.04.S406,1.947586183019943,37
2018-09,STA.04.S406,2.1319416598672567,37
2018-10,STA.04.S406,3.723585158714919,37
2018-11,STA.04.S406,4.482598262842262,37
2018-12,STA.04.S406,2.913474135410072,37
2018-01,STA.04.S409,1.867404728034188,38
2018-02,STA.04.S409,2.473671815172956,38
2018-03,STA.04.S409,2.356199388376437,38
2018-04,STA.04.S409,1.1534071868421052,38
2018-05,STA.04.S409,1.1185378915099715,38
2018-06,STA.04.S409,1.4965136635139094,38
2018-07,STA.04.S409,2.093836198609929,38
2018-08,STA.04.S409,2.409802306619519,38
2018-09,STA.04.S409,2.394793219187592,38
2018-10,STA.04.S409,2.7393816941867044,38
2018-11,STA.04.S409,2.4858946440157483,38
2018-12,STA.04.S409,2.8065352878156027,38
2018-01,STA.04.S415,1.3364406043948127,39
2018-02,STA.04.S415,2.034023302326087,39
2018-03,STA.04.S415,1.6567590889871613,39
2018-04,STA.04.S415,2.416014758422619,39
2018-05,STA.04.S415,2.089535299621993,39
2018-06,STA.04.S415,0.8800010914692654,39
2018-07,STA.04.S415,1.0770348433526011,39
2018-08,STA.04.S415,1.9237543818561151,39
2018-09,STA.04.S415,1.899374586359584,39
2018-10,STA.04.S415,3.4143835259077813,39
2018-11,STA.04.S415,1.6526329128166914,39
2018-12,STA.04.S415,0.46701870843839544,39
2018-01,STA.04.S416,3.1477546345922747,40
2018-02,STA.04.S416,5.961978492216582,40
2018-03,STA.04.S416,4.925011496113475,40
2018-04,STA.04.S416,5.354680575703813,40
2018-05,STA.04.S416,6.916694935214286,40
2018-06,STA.04.S416,2.0342178926900583,40
2018-07,STA.04.S416,2.3710236799011297,40
2018-08,STA.04.S416,2.7246804118607955,40
2018-09,STA.04.S416,3.761688203941606,40
2018-10,STA.04.S416,4.536573070410184,40
2018-11,STA.04.S416,5.075997832888563,40
2018-12,STA.04.S416,1.754979475226629,40
2018-01,STA.04.S418,5.3233828688176645,41
2018-02,STA.04.S418,11.425550904171974,41
2018-03,STA.04.S418,9.003849212385058,41
2018-04,STA.04.S418,8.652127765051853,41
2018-05,STA.04.S418,9.545044969825835,41
2018-06,STA.04.S418,4.5258950599852295,41
2018-07,STA.04.S418,5.289149889554598,41
2018-08,STA.04.S418,5.497392598520115,41
2018-09,STA.04.S418,4.195299208983308,41
2018-10,STA.04.S418,6.684380893263474,41
2018-11,STA.04.S418,9.752391902333827,41
2018-12,STA.04.S418,2.1580016695552366,41
2018-01,STA.05.1200,1.4672854312903227,42
2018-02,STA.05.1200,2.1960224688646965,42
2018-03,STA.05.1200,1.92478413509299,42
2018-04,STA.05.1200,1.6038608227246378,42
2018-05,STA.05.1200,1.5704640885331453,42
2018-06,STA.05.1200,2.0473245028422618,42
2018-07,STA.05.1200,2.2421177175787967,42
2018-08,STA.05.1200,1.8581483395058138,42
2018-09,STA.05.1200,1.1431630857994186,42
2018-10,STA.05.1200,2.492785191664316,42
2018-11,STA.05.1200,1.634125854211288,42
2018-12,STA.05.1200,1.571855664922644,42
2018-01,STA.05.2000,3.5008504793644066,43
2018-02,STA.05.2000,2.7401586154432347,43
2018-03,STA.05.2000,3.4964309958028172,43
2018-04,STA.05.2000,4.222696842040521,43
2018-05,STA.05.2000,2.5075107712658227,43
2018-06,STA.05.2000,2.843027309637155,43
2018-07,STA.05.2000,3.2748866342897327,43
2018-08,STA.05.2000,2.838430792909605,43
2018-09,STA.05.2000,2.7203945480349345,43
2018-10,STA.05.2000,5.6055114998169016,43
2018-11,STA.05.2000,3.56301942526087,43
2018-12,STA.05.2000,3.439383170985915,43
2018-01,STA.06.106,1.5339238737517633,44
2018-02,STA.06.106,2.1370288033385094,44
2018-03,STA.06.106,2.9784041651626594,44
2018-04,STA.06.106,1.2801469880869567,44
2018-05,STA.06.106,1.2815630304353933,44
2018-06,STA.06.106,0.9648731858490566,44
2018-07,STA.06.106,0.8941100481741573,44
2018-08,STA.06.106,1.3105291130898877,44
2018-09,STA.06.106,1.8922234392028987,44
2018-10,STA.06.106,2.302228400818054,44
2018-11,STA.06.106,0.7659504500145137,44
2018-12,STA.06.106,1.8512255677559606,44
2018-01,STA.06.119,1.2482978398163842,45
2018-02,STA.06.119,1.3035786573291925,45
2018-03,STA.06.119,1.1493932613783404,45
2018-04,STA.06.119,0.7327505188679245,45
2018-05,STA.06.119,0.7785916432819074,45
2018-06,STA.06.119,0.7960982114223512,45
2018-07,STA.06.119,0.805892683445851,45
2018-08,STA.06.119,0.8688143772370266,45
2018-09,STA.06.119,1.0631230962299856,45
2018-10,STA.06.119,1.1982951008548708,45
2018-11,STA.06.119,0.048337549040697675,45
2018-12,STA.06.119,0.4088635771448664,45
2018-01,STA.06.138,2.4345710626173545,48
2018-02,STA.06.138,1.525270488133748,48
2018-03,STA.06.138,3.5609951049157305,48
2018-04,STA.06.138,1.9551742319448477,48
2018-05,STA.06.138,0.6892748755259467,48
2018-06,STA.06.138,3.518781723222061,48
2018-07,STA.06.138,6.0599718493426575,48
2018-08,STA.06.138,2.5029991560254596,48
2018-09,STA.06.138,1.291468797761628,48
2018-10,STA.06.138,2.3895723060955056,48
2018-11,STA.06.138,2.067180488048048,48
2018-12,STA.06.138,0.6344532695077356,48
2018-01,STA.06.142,4.359028400407876,49
2018-02,STA.06.142,2.6505690181308412,49
2018-03,STA.06.142,2.876462542319661,49
2018-04,STA.06.142,2.4625714722270744,49
2018-05,STA.06.142,1.6750585362692847,49
2018-06,STA.06.142,3.091005662119883,49
2018-07,STA.06.142,2.290012499535865,49
2018-08,STA.06.142,1.7151200166292135,49
2018-09,STA.06.142,2.557279471944848,49
2018-10,STA.06.142,3.0766548424263678,49
2018-11,STA.06.142,3.1782825989840346,49
2018-12,STA.06.142,2.753414258005658,49
2018-01,STA.06.151,2.2925019163853726,50
2018-02,STA.06.151,1.7908182314751553,50
2018-03,STA.06.151,2.509091353567416,50
2018-04,STA.06.151,2.454227412525399,50
2018-05,STA.06.151,2.421739133075843,50
2018-06,STA.06.151,0.6348654523982558,50
2018-07,STA.06.151,1.4340776395930233,50
2018-08,STA.06.151,2.244963723604488,50
2018-09,STA.06.151,3.2549180308563135,50
2018-10,STA.06.151,4.72169600002809,50
2018-11,STA.06.151,0.8701245169767442,50
2018-12,STA.06.151,0.24115800328651688,50
2018-01,STA.06.156,1.1497876786676016,51
2018-02,STA.06.156,2.136355492211838,51
2018-03,STA.06.156,2.7692609354494384,51
2018-04,STA.06.156,2.6734600540756914,51
2018-05,STA.06.156,1.447714996784203,51
2018-06,STA.06.156,0.7433302907111757,51
2018-07,STA.06.156,0.3920696774257426,51
2018-08,STA.06.156,0.7250060674297752,51
2018-09,STA.06.156,1.2810936685195937,51
2018-10,STA.06.156,2.4103898769424963,51
2018-11,STA.06.156,0.5350979491994178,51
2018-12,STA.06.156,0.490950004628331,51
2018-01,STA.06.164,2.312285452036517,52
2018-02,STA.06.164,1.727523439657321,52
2018-03,STA.06.164,2.4972163493398876,52
2018-04,STA.06.164,2.26092105808418,52
2018-05,STA.06.164,2.0329843172855133,52
2018-06,STA.06.164,0.7897279142960814,52
2018-07,STA.06.164,1.4604833689761572,52
2018-08,STA.06.164,1.7040147885814607,52
2018-09,STA.06.164,2.521231110029028,52
2018-10,STA.06.164,3.692117634726508,52
2018-11,STA.06.164,3.2887401535558785,52
2018-12,STA.06.164,4.657977067559607,52
2018-01,STA.06.170,2.470141220266854,53
2018-02,STA.06.170,1.6465306147433902,53
2018-03,STA.06.170,2.128698016427567,53
2018-04,STA.06.170,1.245094711978691,53
2018-05,STA.06.170,1.0952050523667711,53
2018-06,STA.06.170,1.0654419029385964,53
2018-07,STA.06.170,1.2953547344255318,53
2018-08,STA.06.170,0.6955693094950911,53
2018-09,STA.06.170,0.617545178997093,53
2018-10,STA.06.170,1.2319535588135595,53
2018-11,STA.06.170,0.5482162124637682,53
2018-12,STA.06.170,1.8523269456680733,53
2018-01,STA.06.177,1.3134945429254572,54
2018-02,STA.06.177,0.9376815972826088,54
2018-03,STA.06.177,0.3837018560252809,54
2018-04,STA.06.177,0.0981173879390421,54
2018-05,STA.06.177,0.034469112103786816,54
2018-06,STA.06.177,0.02606973781659389,54
2018-07,STA.06.177,0.04973636528089888,54
2018-08,STA.06.177,0.0122571490743338,54
2018-09,STA.06.177,0.05400103796806967,54
2018-10,STA.06.177,0.2602522780196629,54
2018-11,STA.06.177,0.521425295494186,54
2018-12,STA.06.177,0.7095254410518934,54
2018-01,STA.06.179,2.129533795907173,55
2018-02,STA.06.179,0.8650497093630574,55
2018-03,STA.06.179,0.9163223161462728,55
2018-04,STA.06.179,0.329808752057971,55
2018-05,STA.06.179,0.30460713915730336,55
2018-06,STA.06.179,0.14204319395652173,55
2018-07,STA.06.179,0.3020421541573034,55
2018-08,STA.06.179,0.4529569364747191,55
2018-09,STA.06.179,0.683284435,55
2018-10,STA.06.179,1.498860736980337,55
2018-11,STA.06.179,1.0242615024198252,55
2018-12,STA.06.179,1.1035267803089888,55
2018-01,STA.07.2110,2.4454957718565398,60
2018-02,STA.07.2110,2.6285256185714285,60
2018-03,STA.07.2110,2.1287006953661973,60
2018-04,STA.07.2110,1.7626057877391303,60
2018-05,STA.07.2110,1.7339866127042252,60
2018-06,STA.07.2110,1.0304130339565218,60
2018-07,STA.07.2110,1.4387545480785415,60
2018-08,STA.07.2110,1.717526640673212,60
2018-09,STA.07.2110,1.4330896404956268,60
2018-10,STA.07.2110,1.7478446261723164,60
2018-11,STA.07.2110,1.8372818776956523,60
2018-12,STA.07.2110,2.7821920780084746,60
2018-01,STA.09.A23,1.4825064536568213,62
2018-02,STA.09.A23,3.321103521921875,62
2018-03,STA.09.A23,3.1405159525248227,62
2018-04,STA.09.A23,1.4834735732848836,62
2018-05,STA.09.A23,1.431166499353024,62
2018-06,STA.09.A23,0.976125427839416,62
2018-07,STA.09.A23,0.8958891273417722,62
2018-08,STA.09.A23,1.2641193126056338,62
2018-09,STA.09.A23,2.0305082504385967,62
2018-10,STA.09.A23,2.3491183321690143,62
2018-11,STA.09.A23,1.8880355865457183,62
2018-12,STA.09.A23,0.9767565424756607,62
2018-01,STA.09.JAEG,0.7120797437780899,63
2018-02,STA.09.JAEG,2.7745658205642636,63
2018-03,STA.09.JAEG,2.340567893937677,63
2018-04,STA.09.JAEG,0.6127896810541728,63
2018-05,STA.09.JAEG,1.3281687062394365,63
2018-06,STA.09.JAEG,0.34836546361445786,63
2018-07,STA.09.JAEG,0.21339392537271448,63
2018-08,STA.09.JAEG,0.13089072735875706,63
2018-09,STA.09.JAEG,1.1862641093103448,63
2018-10,STA.09.JAEG,2.7395305416877638,63
2018-11,STA.09.JAEG,2.663597964941691,63
2018-12,STA.09.JAEG,1.1423263784425037,63
2018-01,STA.09.KE,1.708579337140845,64
2018-02,STA.09.KE,3.039369384402516,64
2018-03,STA.09.KE,5.4289513593502825,64
2018-04,STA.09.KE,2.0449713105668605,64
2018-05,STA.09.KE,1.215458549844852,64
2018-06,STA.09.KE,0.6090864161360348,64
2018-07,STA.09.KE,0.4750132635605007,64
2018-08,STA.09.KE,0.7414513101685393,64
