Month,AirQualityStation,average_no2,index
2018-06,STA.03.2301,71.30823802007485,45
2018-07,STA.03.2301,85.02020422171832,45
2018-08,STA.03.2301,73.8155768651199,45
2018-09,STA.03.2301,53.58815674467345,45
2018-10,STA.03.2301,40.33609883350291,45
2018-11,STA.03.2301,20.56800871747093,45
2018-12,STA.03.2301,27.43858450315493,45
2018-01,STA.03.2401,32.19647331037922,46
2018-02,STA.03.2401,43.650884910497666,46
2018-03,STA.03.2401,57.56744710438647,46
2018-04,STA.03.2401,72.23341459442337,46
2018-05,STA.03.2401,77.07417696282303,46
2018-06,STA.03.2401,73.7628866240843,46
2018-07,STA.03.2401,79.9067738657119,46
2018-08,STA.03.2401,78.34629585452663,46
2018-09,STA.03.2401,55.432771798851746,46
2018-10,STA.03.2401,49.36796551352011,46
2018-11,STA.03.2401,24.685984031233673,46
2018-12,STA.03.2401,35.001497880535965,46
2018-01,STA.03.2501,30.65941204038035,47
2018-02,STA.03.2501,42.63184065521978,47
2018-03,STA.03.2501,57.21629203126844,47
2018-04,STA.03.2501,70.69556168,47
2018-05,STA.03.2501,78.17694922038082,47
2018-06,STA.03.2501,76.08405086819768,47
2018-07,STA.03.2501,81.53251685023876,47
2018-08,STA.03.2501,74.74073812555396,47
2018-09,STA.03.2501,50.8856251903577,47
2018-10,STA.03.2501,44.66218633156833,47
2018-11,STA.03.2501,23.51030903405248,47
2018-12,STA.03.2501,31.25227885653673,47
2018-01,STA.03.2604,39.42253661587324,48
2018-02,STA.03.2604,48.7334143261215,48
2018-03,STA.03.2604,63.887902813,48
2018-04,STA.03.2604,76.5128960427965,48
2018-05,STA.03.2604,77.7719535829114,48
2018-06,STA.03.2604,76.65373615245929,48
2018-07,STA.03.2604,84.6899364368644,48
2018-08,STA.03.2604,79.96840422195775,48
2018-09,STA.03.2604,56.24044411834544,48
2018-10,STA.03.2604,44.21388716771252,48
2018-11,STA.03.2604,23.79933187419214,48
2018-12,STA.03.2604,33.94427808613764,48
2018-01,STA.03.2701,33.07888342303371,49
2018-02,STA.03.2701,45.02973052568536,49
2018-03,STA.03.2701,60.02872534770423,49
2018-04,STA.03.2701,73.76806385724238,49
2018-05,STA.03.2701,80.749802833461,49
2018-06,STA.03.2701,77.8690566820785,49
2018-07,STA.03.2701,87.89245795742397,49
2018-08,STA.03.2701,80.42402499633823,49
2018-09,STA.03.2701,58.10646075210755,49
2018-10,STA.03.2701,51.4879081119755,49
2018-11,STA.03.2701,24.458928879056604,49
2018-12,STA.03.2701,34.71939062146875,49
2018-01,STA.04.S125,34.72836728477762,51
2018-02,STA.04.S125,43.09849279624,51
2018-03,STA.04.S125,56.404620734602275,51
2018-04,STA.04.S125,77.36046131007299,51
2018-05,STA.04.S125,64.02193428194285,51
2018-06,STA.04.S125,65.814599696012,51
2018-07,STA.04.S125,71.6482885394908,51
2018-08,STA.04.S125,73.41462428228571,51
2018-09,STA.04.S125,47.41141921026201,51
2018-10,STA.04.S125,42.87055653030837,51
2018-11,STA.04.S125,22.977230539412627,51
2018-12,STA.04.S125,35.42206460287921,51
2018-01,STA.04.S156,26.66209543760684,52
2018-02,STA.04.S156,35.88521586863492,52
2018-03,STA.04.S156,51.16790468971551,52
2018-04,STA.04.S156,60.348430509410875,52
2018-05,STA.04.S156,75.51107789985835,52
2018-06,STA.04.S156,67.57694289531479,52
2018-07,STA.04.S156,71.25881724782164,52
2018-08,STA.04.S156,65.5561201676967,52
2018-09,STA.04.S156,44.204078865372026,52
2018-10,STA.04.S156,30.20066288569405,52
2018-11,STA.04.S156,16.972762807437775,52
2018-12,STA.04.S156,25.088685260815453,52
2018-01,STA.04.S184,24.68010968266382,53
2018-02,STA.04.S184,37.079259429748426,53
2018-03,STA.04.S184,47.06182478229345,53
2018-04,STA.04.S184,65.78797922468843,53
2018-05,STA.04.S184,75.9468812553362,53
2018-06,STA.04.S184,65.51093214979352,53
2018-07,STA.04.S184,71.7180457864845,53
2018-08,STA.04.S184,65.57670671989986,53
2018-09,STA.04.S184,41.98274840380573,53
2018-10,STA.04.S184,34.01896433268188,53
2018-11,STA.04.S184,18.12902067592319,53
2018-12,STA.04.S184,23.227201404704225,53
2018-01,STA.04.S404,26.78380201968208,55
2018-02,STA.04.S404,37.127548607222224,55
2018-03,STA.04.S404,48.37674122402046,55
2018-04,STA.04.S404,63.47614134930827,55
2018-05,STA.04.S404,78.55752716227606,55
2018-06,STA.04.S404,72.37731461952733,55
2018-07,STA.04.S404,78.54791510430215,55
2018-08,STA.04.S404,69.62738681603152,55
2018-09,STA.04.S404,43.350551771671604,55
2018-10,STA.04.S404,35.79960461419913,55
2018-11,STA.04.S404,18.064650294047617,55
2018-12,STA.04.S404,23.99966476135521,55
2018-01,STA.04.S406,26.182480990570173,56
2018-02,STA.04.S406,33.50790708264567,56
2018-03,STA.04.S406,47.56427428168571,56
2018-04,STA.04.S406,57.417259697731346,56
2018-05,STA.04.S406,71.33898954850747,56
2018-06,STA.04.S406,70.68407566373888,56
2018-07,STA.04.S406,79.67662481598846,56
2018-08,STA.04.S406,74.0053504237322,56
2018-09,STA.04.S406,43.923772993338275,56
2018-10,STA.04.S406,31.04275379547113,56
2018-11,STA.04.S406,15.22875594888393,56
2018-12,STA.04.S406,25.208834778913044,56
2018-01,STA.04.S409,28.923677139114286,57
2018-02,STA.04.S409,37.168448109088054,57
2018-03,STA.04.S409,50.54901436399425,57
2018-04,STA.04.S409,64.02119999602964,57
2018-05,STA.04.S409,69.28889754301588,57
2018-06,STA.04.S409,69.66348772644173,57
2018-07,STA.04.S409,77.37590173043353,57
2018-08,STA.04.S409,68.94027285334286,57
2018-09,STA.04.S409,45.8511949365625,57
2018-10,STA.04.S409,33.33130242129815,57
2018-11,STA.04.S409,14.684741884646018,57
2018-12,STA.04.S409,25.232268844452346,57
2018-01,STA.04.S416,22.45008970225,58
2018-02,STA.04.S416,31.191251598814105,58
2018-03,STA.04.S416,42.75319435772997,58
2018-04,STA.04.S416,57.09303691883077,58
2018-05,STA.04.S416,68.93980459395115,58
2018-06,STA.04.S416,64.53189133264317,58
2018-07,STA.04.S416,70.45657916905849,58
2018-08,STA.04.S416,64.67098247773723,58
2018-09,STA.04.S416,38.9584601730236,58
2018-10,STA.04.S416,29.73063087870588,58
2018-11,STA.04.S416,15.708453121656252,58
2018-12,STA.04.S416,21.043922203224895,58
2018-01,STA.04.S418,37.62939023998565,59
2018-02,STA.04.S418,41.71953258737679,59
2018-03,STA.04.S418,61.982127781589895,59
2018-04,STA.04.S418,73.76969414892054,59
2018-05,STA.04.S418,71.82382148641248,59
2018-06,STA.04.S418,77.96539104091046,59
2018-07,STA.04.S418,88.02181937995594,59
2018-08,STA.04.S418,81.05439336808357,59
2018-09,STA.04.S418,56.83483010050671,59
2018-10,STA.04.S418,36.43589807570162,59
2018-11,STA.04.S418,14.710936387159762,59
2018-12,STA.04.S418,39.80018301216691,59
2018-01,STA.05.1066,33.68582193274929,60
2018-02,STA.05.1066,35.45960596135008,60
2018-03,STA.05.1066,47.868459265674154,60
2018-04,STA.05.1066,69.67544912409885,60
2018-05,STA.05.1066,68.76763920066762,60
2018-06,STA.05.1066,71.39682344049204,60
2018-07,STA.05.1066,82.5476723127825,60
2018-08,STA.05.1066,77.39681123533141,60
2018-09,STA.05.1066,50.44443785732659,60
2018-10,STA.05.1066,35.88827400728814,60
2018-11,STA.05.1066,14.862353107409552,60
2018-12,STA.05.1066,31.959572029590394,60
2018-01,STA.05.1200,33.69234550176966,61
2018-02,STA.05.1200,38.70544167556765,61
2018-03,STA.05.1200,52.91804359662447,61
2018-04,STA.05.1200,74.73838985123189,61
2018-05,STA.05.1200,73.22819377302687,61
2018-06,STA.05.1200,69.30965583069424,61
2018-07,STA.05.1200,81.63124649502801,61
2018-08,STA.05.1200,77.2077293087237,61
2018-09,STA.05.1200,48.02163860272859,61
2018-10,STA.05.1200,34.03506880997072,61
2018-11,STA.05.1200,13.833600574587555,61
2018-12,STA.05.1200,30.127744346101696,61
2018-01,STA.05.2100,50.27456508881259,63
2018-02,STA.05.2100,47.31079588223101,63
2018-03,STA.05.2100,63.55133661521126,63
2018-04,STA.05.2100,82.23288432959005,63
2018-05,STA.05.2100,76.97349363104668,63
2018-06,STA.05.2100,80.85367277914374,63
2018-07,STA.05.2100,95.25370296722774,63
2018-08,STA.05.2100,93.98729336764457,63
2018-09,STA.05.2100,66.59189839939042,63
2018-10,STA.05.2100,55.783921122563385,63
2018-11,STA.05.2100,30.792714902214183,63
2018-12,STA.05.2100,51.441670899717515,63
2018-01,STA.05.3055,51.7884207529453,64
2018-02,STA.05.3055,53.855151321747265,64
2018-03,STA.05.3055,71.34903389377119,64
2018-04,STA.05.3055,90.37140928465894,64
2018-05,STA.05.3055,89.73053856573632,64
2018-06,STA.05.3055,85.73455587419448,64
2018-07,STA.05.3055,100.10467881858344,64
2018-08,STA.05.3055,95.03659348133144,64
2018-09,STA.05.3055,71.42794613838429,64
2018-10,STA.05.3055,55.73797615265077,64
2018-11,STA.05.3055,31.73790130236575,64
2018-12,STA.05.3055,51.658461967591556,64
2018-01,STA.05.4057,16.373854762012105,65
2018-02,STA.05.4057,33.120384008934174,65
2018-03,STA.05.4057,40.597037970801686,65
2018-04,STA.05.4057,63.975116955482456,65
2018-05,STA.05.4057,61.67888399011748,65
2018-06,STA.05.4057,57.77565021381712,65
2018-07,STA.05.4057,65.67498013821277,65
2018-08,STA.05.4057,58.291881155666665,65
2018-09,STA.05.4057,39.85559097126637,65
2018-10,STA.05.4057,29.06127541984463,65
2018-11,STA.05.4057,14.404226273766424,65
2018-12,STA.05.4057,14.94311331069405,65
2018-01,STA.05.5032,29.02665965998599,67
2018-02,STA.05.5032,46.319489791789636,67
2018-03,STA.05.5032,56.420938198075845,67
2018-04,STA.05.5032,63.26841967816209,67
2018-05,STA.05.5032,50.71637886904225,67
2018-06,STA.05.5032,61.089752902994185,67
2018-07,STA.05.5032,65.184691007809,67
2018-08,STA.05.5032,54.8207088568917,67
2018-09,STA.05.5032,36.25994789769899,67
2018-10,STA.05.5032,33.9102095332948,67
2018-11,STA.05.5032,17.362107139229327,67
2018-12,STA.05.5032,30.978763376352113,67
2018-01,STA.05.6072,22.63655586659123,68
2018-02,STA.05.6072,38.953894980658305,68
2018-03,STA.05.6072,53.554179771446634,68
2018-04,STA.05.6072,69.66570536602322,68
2018-05,STA.05.6072,67.63789139239775,68
2018-06,STA.05.6072,64.59206568916788,68
2018-07,STA.05.6072,70.85887446705219,68
2018-08,STA.05.6072,63.41020112127988,68
2018-09,STA.05.6072,44.98222806606725,68
2018-10,STA.05.6072,37.125922748525284,68
2018-11,STA.05.6072,22.542700141528385,68
2018-12,STA.05.6072,23.960607038704225,68
2018-01,STA.06.118,26.863358861460995,72
2018-02,STA.06.118,39.14976241895963,72
2018-03,STA.06.118,51.62487499546348,72
2018-04,STA.06.118,68.5307252353195,72
2018-05,STA.06.118,53.817839883750004,72
2018-06,STA.06.118,56.39301309636099,72
2018-07,STA.06.118,67.12010954683988,72
2018-08,STA.06.118,56.46266619328169,72
2018-09,STA.06.118,39.95092284918486,72
2018-10,STA.06.118,30.26728712527581,72
2018-11,STA.06.118,13.142281974055232,72
2018-12,STA.06.118,23.926140842014085,72
2018-01,STA.06.137,58.81598513677564,73
2018-02,STA.06.137,61.58269098930124,73
2018-03,STA.06.137,78.36537323466197,73
2018-04,STA.06.137,97.8067452659243,73
2018-05,STA.06.137,96.17766806983121,73
2018-06,STA.06.137,90.44765261267443,73
2018-07,STA.06.137,105.5557791814346,73
2018-08,STA.06.137,103.09907022151687,73
2018-09,STA.06.137,84.0150362807257,73
2018-10,STA.06.137,71.33664305535412,73
2018-11,STA.06.137,37.341664727561685,73
2018-12,STA.06.137,58.10633051616034,73
