idx,AirQualityStation,no2,img_path,s5p_path,date_str,Country,Year,Sampling Point Id,Air Quality Station EoI Code,Longitude,Latitude,Altitude,Air Quality Station Area,Air Quality Station Type,average_o3,average_pm10,average_co,average_no2,average_so2,time,tavg,prcp,wspd,pres,tsun
6798,STA-BG0043A,24.50503535694488,STA-BG0043A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,STA-BG0043A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10-2019,Bulgaria,2023.0,SPO-BG0043A_00001_500,BG0043A,23.55741,43.20798,363.0,urban,background,43.06039715919149,41.79354838096774,0.2986056338028169,24.50503535694484,20.3834604485452,2019-10-01,13.3,31.0,6.4,1018.8,13740.0
6799,STA-BG0043A,20.175232554723827,STA-BG0043A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,STA-BG0043A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11-2019,Bulgaria,2023.0,SPO-BG0043A_00001_500,BG0043A,23.55741,43.20798,363.0,urban,background,22.16329462635704,24.750666661666667,0.3313372092877907,20.17523255472384,23.25575503005033,2019-11-01,9.7,44.0,10.2,1015.3,4200.0
6800,STA-BG0043A,24.93925351770424,STA-BG0043A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,STA-BG0043A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,12-2019,Bulgaria,2023.0,SPO-BG0043A_00001_500,BG0043A,23.55741,43.20798,363.0,urban,background,26.082808985070223,41.35580644806451,0.553609550266854,24.9361181400422,15.205172410517244,2019-12-01,2.1,20.0,9.1,1019.3,4440.0
6801,STA-BG0043A,27.92213017751482,STA-BG0043A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,STA-BG0043A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,01-2020,Bulgaria,2023.0,SPO-BG0043A_00001_500,BG0043A,23.55741,43.20798,363.0,urban,background,32.602658223966245,50.30870967483871,0.5935864974964838,26.68613539808181,13.94202246875,2020-01-01,0.2,10.0,8.7,1027.9,8100.0
6802,STA-BG0043A,18.67654952076677,STA-BG0043A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,STA-BG0043A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,02-2020,Bulgaria,2023.0,SPO-BG0043A_00001_500,BG0043A,23.55741,43.20798,363.0,urban,background,51.43162861042618,25.94551723758621,0.3457142856990882,18.759542679146342,13.349578310361448,2020-02-01,3.8,52.0,10.6,1019.3,7800.0
6804,STA-BG0043A,10.718477690288712,STA-BG0043A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,STA-BG0043A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,04-2020,Bulgaria,2023.0,SPO-BG0043A_00001_500,BG0043A,23.55741,43.20798,363.0,urban,background,67.260408158586,26.14999999533333,0.2424599708879184,12.418715324510949,17.575973834258722,2020-04-01,9.7,57.0,9.5,1018.0,14400.0
6805,STA-BG0043A,11.46159420289854,STA-BG0043A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,STA-BG0043A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,05-2020,Bulgaria,2023.0,SPO-BG0043A_00001_500,BG0043A,23.55741,43.20798,363.0,urban,background,65.37691548843662,20.163225803225806,0.181394366197183,11.564336154689263,14.978874821209564,2020-05-01,15.4,50.0,12.1,1015.3,12240.0
6806,STA-BG0043A,11.897717569786534,STA-BG0043A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,STA-BG0043A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,06-2020,Bulgaria,2023.0,SPO-BG0043A_00001_500,BG0043A,23.55741,43.20798,363.0,urban,background,60.474167889293085,15.564999997333334,0.1705014749262537,11.90225663382006,14.886077262466566,2020-06-01,18.4,44.0,10.6,1010.6,14100.0
6807,STA-BG0043A,11.24602272727273,STA-BG0043A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,STA-BG0043A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,07-2020,Bulgaria,2023.0,SPO-BG0043A_00001_500,BG0043A,23.55741,43.20798,363.0,urban,background,65.73919282088191,17.823571423928573,0.1699402092675635,11.223268068930723,14.604656713059702,2020-07-01,21.0,109.0,10.3,1013.6,19020.0
6808,STA-BG0043A,11.124375,STA-BG0043A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,STA-BG0043A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,08-2020,Bulgaria,2023.0,SPO-BG0043A_00001_500,BG0043A,23.55741,43.20798,363.0,urban,background,66.13407041826761,19.250999996,0.1810281690140845,11.220141039985895,14.804257422630837,2020-08-01,21.4,84.0,9.1,1012.7,19560.0
6809,STA-BG0043A,14.121313755795992,STA-BG0043A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,STA-BG0043A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,09-2020,Bulgaria,2023.0,SPO-BG0043A_00001_500,BG0043A,23.55741,43.20798,363.0,urban,background,65.03506588174231,23.331666664,0.1950366032210834,14.229985290132351,12.511098093660324,2020-09-01,18.9,26.0,9.5,1015.7,16140.0
6810,STA-BG0043A,18.318678955453148,STA-BG0043A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,STA-BG0043A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10-2020,Bulgaria,2023.0,SPO-BG0043A_00001_500,BG0043A,23.55741,43.20798,363.0,urban,background,37.608188198412925,18.10064515903226,0.257626404494382,18.420365678663856,13.674325839508429,2020-10-01,12.3,60.0,8.5,1016.6,10260.0
6811,STA-BG0043A,22.38832817337461,STA-BG0043A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,STA-BG0043A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11-2020,Bulgaria,2023.0,SPO-BG0043A_00001_500,BG0043A,23.55741,43.20798,363.0,urban,background,16.804275358594204,23.18315789052632,0.4883623186521739,22.31502923624269,20.81413043114493,2020-11-01,5.2,11.0,6.1,1026.5,7080.0
7017,STA-EE0018A,9.000754144404208,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,02-2019,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,57.13906485251885,8.260714281428571,0.2167269984917043,9.000754144404224,0.4107088987933635,2019-02-01,0.3,50.0,15.0,1012.1,4200.0
7017,STA-EE0018A,9.000754144404208,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,02-2019,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,57.13906485251885,6.928571423928572,0.2167269984917043,9.000754144404224,0.4107088987933635,2019-02-01,0.3,50.0,15.0,1012.1,4200.0
7019,STA-EE0018A,12.937146889138411,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,04-2019,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,78.58943661640846,20.4571428525,0.2009718309859154,12.937146889138418,0.5530985912676056,2019-04-01,6.5,8.0,9.6,1024.2,18660.0
7019,STA-EE0018A,12.937146889138411,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,04-2019,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,78.58943661640846,20.64999999566667,0.2009718309859154,12.937146889138418,0.5530985912676056,2019-04-01,6.5,8.0,9.6,1024.2,18660.0
7020,STA-EE0018A,8.591803275628411,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,05-2019,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,64.55688949125512,12.212903223870969,0.1562568306010928,8.591803275628415,0.3983606555054644,2019-05-01,10.2,58.0,10.2,1012.1,16260.0
7020,STA-EE0018A,8.591803275628411,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,05-2019,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,64.55688949125512,11.290322576129032,0.1562568306010928,8.591803275628415,0.3983606555054644,2019-05-01,10.2,58.0,10.2,1012.1,16260.0
7021,STA-EE0018A,5.541702124879426,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,06-2019,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,70.92972972561878,11.673333328666669,0.1219491525423728,5.541702124879433,0.2330508474293785,2019-06-01,17.7,34.0,11.1,1017.0,20580.0
7021,STA-EE0018A,5.541702124879426,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,06-2019,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,70.92972972561878,11.969999996,0.1219491525423728,5.541702124879433,0.2330508474293785,2019-06-01,17.7,34.0,11.1,1017.0,20580.0
7022,STA-EE0018A,6.193460487479566,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,07-2019,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,55.70765026887978,9.063333331,0.1103814713896457,6.193460487479564,0.3017711170844687,2019-07-01,16.9,41.0,9.9,1009.2,20460.0
7022,STA-EE0018A,6.193460487479566,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,07-2019,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,55.70765026887978,8.409677416129034,0.1103814713896457,6.193460487479564,0.3017711170844687,2019-07-01,16.9,41.0,9.9,1009.2,20460.0
7023,STA-EE0018A,5.317053203260561,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,08-2019,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,57.59590722671214,10.161290318709678,0.1326330150068213,5.317053203260573,0.2124147339427012,2019-08-01,16.6,84.0,9.2,1014.8,16080.0
7023,STA-EE0018A,5.317053203260561,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,08-2019,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,57.59590722671214,9.84193547935484,0.1326330150068213,5.317053203260573,0.2124147339427012,2019-08-01,16.6,84.0,9.2,1014.8,16080.0
7024,STA-EE0018A,6.508203674271567,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,09-2019,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,49.664022658866855,7.629999997,0.1570254957507082,6.50820367427157,0.1642149928995756,2019-09-01,12.3,80.0,10.1,1012.0,10500.0
7024,STA-EE0018A,6.508203674271567,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,09-2019,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,49.664022658866855,7.416666662333333,0.1570254957507082,6.50820367427157,0.1642149928995756,2019-09-01,12.3,80.0,10.1,1012.0,10500.0
7025,STA-EE0018A,8.188114751325125,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10-2019,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,41.59467939600273,6.932258062580646,0.1648021828103683,8.188114751325138,0.2418826739017735,2019-10-01,7.1,142.0,10.6,1008.6,2940.0
7025,STA-EE0018A,8.188114751325125,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10-2019,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,41.59467939600273,6.199999995483871,0.1648021828103683,8.188114751325138,0.2418826739017735,2019-10-01,7.1,142.0,10.6,1008.6,2940.0
7026,STA-EE0018A,11.39281689784506,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11-2019,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,30.76830985523944,11.206666664333332,0.2079014084507042,11.392816897845073,0.3436619717605634,2019-11-01,3.0,31.0,12.2,1012.4,1320.0
7026,STA-EE0018A,11.39281689784506,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11-2019,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,30.76830985523944,11.217857137857145,0.2079014084507042,11.392816897845073,0.3436619717605634,2019-11-01,3.0,31.0,12.2,1012.4,1320.0
7027,STA-EE0018A,6.17828790557228,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,02-2020,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,60.66777108001506,7.568965513793104,0.1792217327459618,6.144933917753304,0.1110294117205882,2020-02-01,1.5,105.0,15.8,998.1,4080.0
7027,STA-EE0018A,6.17828790557228,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,02-2020,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,60.66777108001506,6.544827582413793,0.1792217327459618,6.144933917753304,0.1110294117205882,2020-02-01,1.5,105.0,15.8,998.1,4080.0
7029,STA-EE0018A,4.266062786051871,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,04-2020,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,71.32672292164557,6.723333330666667,0.174225352112676,4.461408448028169,0.144084507,2020-04-01,4.6,39.0,12.9,1010.4,16680.0
7029,STA-EE0018A,4.266062786051871,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,04-2020,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,71.32672292164557,7.0033333293333335,0.174225352112676,4.461408448028169,0.144084507,2020-04-01,4.6,39.0,12.9,1010.4,16680.0
7030,STA-EE0018A,4.831115644414174,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,05-2020,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,66.55940054064033,7.312903222258065,0.1644625850340136,4.299727517629428,0.1546321525749318,2020-05-01,8.8,34.0,10.9,1014.0,19740.0
7030,STA-EE0018A,4.831115644414174,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,05-2020,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,66.55940054064033,7.35483870516129,0.1644625850340136,4.299727517629428,0.1546321525749318,2020-05-01,8.8,34.0,10.9,1014.0,19740.0
7031,STA-EE0018A,7.736540393536072,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,06-2020,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,59.77086279635078,13.316666663,0.1615254237288135,7.910608200155587,0.3492220650070721,2020-06-01,16.9,94.0,10.4,1015.6,21360.0
7031,STA-EE0018A,7.736540393536072,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,06-2020,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,59.77086279635078,12.469999996666669,0.1615254237288135,7.910608200155587,0.3492220650070721,2020-06-01,16.9,94.0,10.4,1015.6,21360.0
7032,STA-EE0018A,3.972409407489772,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,07-2020,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,51.72329699881471,7.219354834838709,0.1305858310626703,4.0880108967166215,0.1850136239645776,2020-07-01,16.1,124.0,10.4,1009.3,17940.0
7032,STA-EE0018A,3.972409407489772,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,07-2020,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,51.72329699881471,7.258064513225807,0.1305858310626703,4.0880108967166215,0.1850136239645776,2020-07-01,16.1,124.0,10.4,1009.3,17940.0
7033,STA-EE0018A,5.226510138472027,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,08-2020,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,49.2969904200684,9.106451608387095,0.1431743869209809,4.974351975388813,0.2931787175716234,2020-08-01,16.6,94.0,8.3,1013.5,16200.0
7033,STA-EE0018A,5.226510138472027,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,08-2020,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,49.2969904200684,9.067741933225808,0.1431743869209809,4.974351975388813,0.2931787175716234,2020-08-01,16.6,94.0,8.3,1013.5,16200.0
7034,STA-EE0018A,6.838032874661874,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,09-2020,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,44.82330508019774,12.379999996666667,0.1637926136363636,6.994864475805992,0.2678977272017045,2020-09-01,13.8,49.0,12.1,1012.9,9720.0
7034,STA-EE0018A,6.838032874661874,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,09-2020,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,44.82330508019774,12.903571425,0.1637926136363636,6.994864475805992,0.2678977272017045,2020-09-01,13.8,49.0,12.1,1012.9,9720.0
7035,STA-EE0018A,9.572156098226476,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10-2020,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,39.45354223025885,10.383870965161291,0.2115122615803814,9.545231604264306,0.2074931879972752,2020-10-01,9.3,84.0,11.0,1011.7,5760.0
7035,STA-EE0018A,9.572156098226476,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10-2020,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,39.45354223025885,10.76451612483871,0.2115122615803814,9.545231604264306,0.2074931879972752,2020-10-01,9.3,84.0,11.0,1011.7,5760.0
7036,STA-EE0018A,7.449300945912304,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11-2020,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,41.52309858738028,7.266666664,0.2024507042253521,7.488293367390691,0.1521861777009873,2020-11-01,5.3,75.0,13.4,1016.1,1980.0
7036,STA-EE0018A,7.449300945912304,STA-EE0018A/S2B_MSIL2A_20200623T094039_N0214_R036_T35VLF_20200623T123518.npy,STA-EE0018A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11-2020,Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,41.52309858738028,7.026666663666666,0.2024507042253521,7.488293367390691,0.1521861777009873,2020-11-01,5.3,75.0,13.4,1016.1,1980.0
7735,STA-EE0021A,20.61293800185987,STA-EE0021A/S2B_MSIL2A_20200819T093039_N0214_R136_T35VME_20200819T120522.npy,STA-EE0021A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,01-2019,Estonia,2024.0,SPO-EE0021A_00001_100,EE0021A,26.73472,58.37056,41.0,urban,background,41.66126855237517,17.832258061935484,0.4224831308771929,20.61293800185984,0.6736204571601615,2019-01-01,-5.7,52.0,8.7,1005.4,2220.0
7735,STA-EE0021A,20.61293800185987,STA-EE0021A/S2B_MSIL2A_20200819T093039_N0214_R136_T35VME_20200819T120522.npy,STA-EE0021A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,01-2019,Estonia,2024.0,SPO-EE0021A_00001_100,EE0021A,26.73472,58.37056,41.0,urban,background,41.66126855237517,18.026666662666667,0.4224831308771929,20.61293800185984,0.6736204571601615,2019-01-01,-5.7,52.0,8.7,1005.4,2220.0
7736,STA-EE0021A,13.243601186934509,STA-EE0021A/S2B_MSIL2A_20200819T093039_N0214_R136_T35VME_20200819T120522.npy,STA-EE0021A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,02-2019,Estonia,2024.0,SPO-EE0021A_00001_100,EE0021A,26.73472,58.37056,41.0,urban,background,54.68363094842262,13.77142857,0.3122321428125,13.243601186934525,0.5379464283482143,2019-02-01,-0.1,42.0,11.1,1013.4,3780.0
7736,STA-EE0021A,13.243601186934509,STA-EE0021A/S2B_MSIL2A_20200819T093039_N0214_R136_T35VME_20200819T120522.npy,STA-EE0021A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,02-2019,Estonia,2024.0,SPO-EE0021A_00001_100,EE0021A,26.73472,58.37056,41.0,urban,background,54.68363094842262,14.36428571,0.3122321428125,13.243601186934525,0.5379464283482143,2019-02-01,-0.1,42.0,11.1,1013.4,3780.0
7738,STA-EE0021A,13.864812235549396,STA-EE0021A/S2B_MSIL2A_20200819T093039_N0214_R136_T35VME_20200819T120522.npy,STA-EE0021A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,04-2019,Estonia,2024.0,SPO-EE0021A_00001_100,EE0021A,26.73472,58.37056,41.0,urban,background,79.95624081876652,29.403333330333336,0.2603486750069735,13.864812235549374,0.6688981864993027,2019-04-01,7.3,4.0,7.8,1023.9,17820.0
7738,STA-EE0021A,13.864812235549396,STA-EE0021A/S2B_MSIL2A_20200819T093039_N0214_R136_T35VME_20200819T120522.npy,STA-EE0021A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,04-2019,Estonia,2024.0,SPO-EE0021A_00001_100,EE0021A,26.73472,58.37056,41.0,urban,background,79.95624081876652,29.65333333,0.2603486750069735,13.864812235549374,0.6688981864993027,2019-04-01,7.3,4.0,7.8,1023.9,17820.0
7739,STA-EE0021A,8.888440856693535,STA-EE0021A/S2B_MSIL2A_20200819T093039_N0214_R136_T35VME_20200819T120522.npy,STA-EE0021A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,05-2019,Estonia,2024.0,SPO-EE0021A_00001_100,EE0021A,26.73472,58.37056,41.0,urban,background,75.62325268432795,14.845161287741934,0.2032392473118279,8.888440856693549,0.3251344085349462,2019-05-01,11.1,59.0,8.1,1012.6,13200.0
7739,STA-EE0021A,8.888440856693535,STA-EE0021A/S2B_MSIL2A_20200819T093039_N0214_R136_T35VME_20200819T120522.npy,STA-EE0021A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,05-2019,Estonia,2024.0,SPO-EE0021A_00001_100,EE0021A,26.73472,58.37056,41.0,urban,background,75.62325268432795,13.413333333333334,0.2032392473118279,8.888440856693549,0.3251344085349462,2019-05-01,11.1,59.0,8.1,1012.6,13200.0
7740,STA-EE0021A,6.388472219055543,STA-EE0021A/S2B_MSIL2A_20200819T093039_N0214_R136_T35VME_20200819T120522.npy,STA-EE0021A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,06-2019,Estonia,2024.0,SPO-EE0021A_00001_100,EE0021A,26.73472,58.37056,41.0,urban,background,79.12166666300001,13.466666663703704,0.1539583333194444,6.388472219055556,0.6069444441666667,2019-06-01,18.3,70.0,8.1,1017.5,18960.0
7740,STA-EE0021A,6.388472219055543,STA-EE0021A/S2B_MSIL2A_20200819T093039_N0214_R136_T35VME_20200819T120522.npy,STA-EE0021A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,06-2019,Estonia,2024.0,SPO-EE0021A_00001_100,EE0021A,26.73472,58.37056,41.0,urban,background,79.12166666300001,14.881249995,0.1539583333194444,6.388472219055556,0.6069444441666667,2019-06-01,18.3,70.0,8.1,1017.5,18960.0
